carnegie_id,AffiliationId,year,student.demographics.student_faculty_ratio,student.demographics.faculty.race_ethnicity.two_or_more,student.demographics.faculty.race_ethnicity.aian,student.demographics.faculty.race_ethnicity.asian,student.demographics.faculty.race_ethnicity.black,student.demographics.faculty.race_ethnicity.hispanic,student.demographics.faculty.race_ethnicity.nhpi,student.demographics.faculty.race_ethnicity.non_resident_alien,student.demographics.faculty.race_ethnicity.unknown,student.demographics.faculty.race_ethnicity.white,student.demographics.faculty.men,student.demographics.faculty.women
198808.0,15812580.0,2010,15.0,,,,,,,,,,,
198808.0,15812580.0,2011,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5625,0.4375
198808.0,15812580.0,2012,14.0,,,,,,,,,,,
198808.0,15812580.0,2013,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4667,0.5333
198808.0,15812580.0,2014,15.0,,,,,,,,,,,
198808.0,15812580.0,2015,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4889,0.5111
198808.0,15812580.0,2016,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.537,0.463
198808.0,15812580.0,2017,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5789,0.4211
198808.0,15812580.0,2018,12.0,0.0,0.0,0.0,0.0,0.0172,0.0,0.0,0.0,0.9828,0.5862,0.4138
198808.0,15812580.0,2019,11.0,0.0,0.0,0.0,0.0,0.0175,0.0,0.0,0.0,0.9825,0.5965,0.4035
198808.0,15812580.0,2020,11.0,0.0,0.0,0.0,0.0,0.0167,0.0,0.0167,0.15,0.8167,0.6,0.4
198808.0,15812580.0,2021,11.0,0.0,0.0,0.0,0.0,0.0323,0.0,0.0161,0.0,0.9516,0.5968,0.4032
198835.0,126683464.0,2001,,,0.0,0.0105,0.0,0.0316,,0.0105,0.0,0.9474,0.4632,0.5368
198835.0,126683464.0,2002,,,,,,,,,,,,
198835.0,126683464.0,2003,,,0.0,0.0116,0.0116,0.0233,,0.0,0.0,0.9535,0.4419,0.5581
198835.0,126683464.0,2004,,,,,,,,,,,,
198835.0,126683464.0,2005,,,0.0,0.0227,0.0114,0.0227,,0.0,0.0,0.9432,0.4545,0.5455
198835.0,126683464.0,2006,,,,,,,,,,,,
198835.0,126683464.0,2007,,,0.0,0.0208,0.0104,0.0208,,0.0208,0.0,0.9271,0.4688,0.5313
198835.0,126683464.0,2008,11.0,,,,,,,,,,,
198835.0,126683464.0,2009,12.0,,0.0,0.0112,0.0,0.0337,,0.0,0.0,0.9551,0.4719,0.5281
198835.0,126683464.0,2010,13.0,,,,,,,,,,,
198835.0,126683464.0,2011,12.0,0.0103,0.0,0.0103,0.0,0.0309,0.0,0.0,0.0,0.9485,0.4742,0.5258
198835.0,126683464.0,2012,12.0,,,,,,,,,,,
198835.0,126683464.0,2013,13.0,0.0,0.0,0.0092,0.0183,0.0183,0.0092,0.0,0.0,0.945,0.5138,0.4862
198835.0,126683464.0,2014,12.0,,,,,,,,,,,
198835.0,126683464.0,2015,12.0,0.0,0.0,0.0171,0.0513,0.0171,0.0,0.0,0.0342,0.8803,0.4872,0.5128
198835.0,126683464.0,2016,13.0,0.0,0.0,0.0156,0.0547,0.0156,0.0,0.0,0.0,0.9141,0.4922,0.5078
198835.0,126683464.0,2017,13.0,0.0,0.0,0.0308,0.0462,0.0154,0.0,0.0,0.0,0.9077,0.5308,0.4692
198835.0,126683464.0,2018,13.0,0.0,0.0,0.0077,0.0692,0.0077,0.0,0.0,0.0,0.9154,0.5538,0.4462
198835.0,126683464.0,2019,12.0,0.0,0.0,0.0069,0.0621,0.0138,0.0069,0.0,0.0,0.9103,0.6,0.4
198835.0,126683464.0,2020,13.0,0.0071,0.0,0.0,0.0429,0.0143,0.0071,0.0,0.0071,0.9214,0.5786,0.4214
198835.0,126683464.0,2021,12.0,0.0072,0.0,0.0144,0.0504,0.0144,0.0072,0.0,0.0144,0.8921,0.5755,0.4245
199102.0,35777872.0,2001,,,0.0044,0.0658,0.557,0.0022,,0.1272,0.0088,0.2346,0.3553,0.6447
199102.0,35777872.0,2002,,,,,,,,,,,,
199102.0,35777872.0,2003,,,0.0065,0.0717,0.5342,0.0065,,0.1107,0.0098,0.2606,0.3257,0.6743
199102.0,35777872.0,2004,,,,,,,,,,,,
199102.0,35777872.0,2005,,,0.0055,0.1044,0.5192,0.0055,,0.0687,0.011,0.2857,0.3489,0.6511
199102.0,35777872.0,2006,,,,,,,,,,,,
199102.0,35777872.0,2007,,,0.0113,0.095,0.5452,0.009,,0.052,0.0045,0.2828,0.414,0.586
199102.0,35777872.0,2008,18.0,,,,,,,,,,,
199102.0,35777872.0,2009,16.0,0.0,0.0115,0.1015,0.569,0.0115,0.0,0.0287,0.0057,0.272,0.4579,0.5421
199102.0,35777872.0,2010,18.0,,,,,,,,,,,
199102.0,35777872.0,2011,18.0,0.0,0.0079,0.1142,0.5709,0.0079,0.0,0.0315,0.0039,0.2638,0.4409,0.5591
199102.0,35777872.0,2012,19.0,,,,,,,,,,,
199102.0,35777872.0,2013,16.0,0.0,0.0061,0.1455,0.5061,0.0102,0.0,0.0676,0.0041,0.2602,0.4201,0.5799
199102.0,35777872.0,2014,18.0,,,,,,,,,,,
199102.0,35777872.0,2015,19.0,0.0023,0.0023,0.1499,0.5222,0.0117,0.0,0.0585,0.0023,0.2506,0.3911,0.6089
199102.0,35777872.0,2016,19.0,0.0022,0.0043,0.1425,0.4989,0.013,0.0,0.054,0.0302,0.2549,0.4017,0.5983
