Year,Canonical_Name,Fuzzy_Matches,Institution_1,Institution_2
2011,Cleve L Killingsworth,Cleve L Killingsworth,Boston University,Massachusetts Institute Of Technology
2011,Barton J Winokur,Barton J Winokur,Brandeis University,Cornell University
2011,Michael H Steinhardt,Michael H Steinhardt,Brandeis University,New York University
2011,Karen M Levy,Karen M Levy,Brown University,Rockefeller University
2011,David L Lee,David L Lee,California Institute Of Technology,University Of Southern California
2011,James F Rothenberg,James F Rothenberg,California Institute Of Technology,Harvard University
2011,Raymond J Ray Lane,Raymond J Ray Lane,Carnegie Mellon University,West Virginia University
2011,Luke Ravenstahl,Luke Ravenstahl,Carnegie Mellon University,University Of Pittsburgh
2011,The Most Reverend John J Myers,The Most Reverend John J Myers,Catholic University Of America,Seton Hall University
2011,Margaret Mary Fitzpatrick Sc,Margaret Mary Fitzpatrick Sc,Catholic University Of America,St Johns University
2011,Mark H Tuohey,Mark H Tuohey,Catholic University Of America,Fordham University
2011,James V Jim Mazzo,James V Jim Mazzo,Chapman University,University Of San Diego
2011,B Michael Watson,B Michael Watson,Clark Atlanta University,Emory University
2011,Ratan N Tata,Ratan N Tata,Cornell University,University Of Southern California
2011,Paul A Gould,Paul A Gould,Cornell University,New School
2011,Peter C Meinig,Peter C Meinig,Cornell University,University Of Tulsa
2011,Trevor Reesjones,Trevor Reesjones,Dartmouth College,Texas Christian University
2011,David M Rubenstein,David M Rubenstein,Duke University,Johns Hopkins University
2011,David M Rubenstein,David M Rubenstein,Duke University,University Of Chicago
2011,David M Rubenstein,David M Rubenstein,Johns Hopkins University,University Of Chicago
2011,Lilian Shiaoyen Wu,Lilian Shiaoyen Wu,Fordham University,New School
2011,Dennis J Fitzsimons,Dennis J Fitzsimons,Fordham University,Northwestern University
2011,Rev Michael J Garanzini,Rev Michael J Garanzini,Fordham University,Loyola University Chicago
2011,Ellen M Zane,Ellen M Zane,George Washington University,Northeastern University
2011,John J Fauth Iv,John J Fauth Iv,Georgetown University,University Of St Thomas Minnesota
2011,Thomas A Tom Reynolds,Thomas A Tom Reynolds,Georgetown University,University Of Chicago
2011,Rev Robert L Bob Niehoff,Rev Robert L Bob Niehoff,Georgetown University,Saint Louis University
2011,Ruth J Simmons,Ruth J Simmons,Brown University,Howard University
2011,Patrick T Pat Harker,Patrick T Pat Harker,Howard University,University Of Delaware
2011,Sheila C Johnson,Sheila C Johnson,Howard University,New School
2011,Sheila C Johnson,Sheila C Johnson,Howard University,University Of Virginia
2011,Sheila C Johnson,Sheila C Johnson,New School,University Of Virginia
2011,A Steven Crown,A Steven Crown,Illinois Institute Of Technology,Northwestern University
2011,Craig J Duchossois,Craig J Duchossois,Illinois Institute Of Technology,University Of Chicago
2011,Mary A Tolan,Mary A Tolan,Loyola University Chicago,University Of Chicago
2011,Rev Paul J Fitzgerald,Rev Paul J Fitzgerald,Loyola Marymount University,Loyola University Chicago
2011,Robert B Millard,Robert B Millard,Massachusetts Institute Of Technology,New School
2011,Margaret H Marshall,Margaret H Marshall,Massachusetts Institute Of Technology,Yale University
2011,William D Zabel,William D Zabel,New School,New York University
2011,John Edward Sexton,John Edward Sexton,New York University,Polytechnic Institute Of New York University
2011,Jeffrey H Lynford,Jeffrey H Lynford,New York University,Polytechnic Institute Of New York University
2011,Charles J Hinkaty,Charles J Hinkaty,New York University,Polytechnic Institute Of New York University
2011,Ira M Lubert,Ira M Lubert,Pennsylvania State University,Thomas Jefferson University
2011,Edward G Ed Rendell,Edward G Ed Rendell,Pennsylvania State University,University Of Pennsylvania
2011,Edward G Ed Rendell,Edward G Ed Rendell,Pennsylvania State University,University Of Pittsburgh
2011,Edward G Ed Rendell,Edward G Ed Rendell,University Of Pennsylvania,University Of Pittsburgh
2011,Janice Rogers Brown,Janice Rogers Brown,Pepperdine University,University Of Pacific
2011,Linda S Sanford,Linda S Sanford,Rensselaer Polytechnic Institute,St Johns University
2011,Thomas C Wilmot Sr,Thomas C Wilmot Sr,Rochester Institute Of Technology,Syracuse University
2011,Robert Muse Bass,Robert Muse Bass,Rockefeller University,Stanford University
2011,Antoine M Garibaldi Phd,Antoine M Garibaldi Phd,Seton Hall University,University Of St Thomas Minnesota
2011,Carol Keehan Dc,Carol Keehan Dc,St Johns University,University Of St Thomas Minnesota
2011,M Jodi Rell,M Jodi Rell,University Of Connecticut,Yale University
2011,Steven F Leer,Steven F Leer,University Of Pacific,Washington University
2011,Ronald L Ron Fowler,Ronald L Ron Fowler,University Of San Diego,University Of St Thomas Minnesota
2011,Edward P Roski,Edward P Roski,Loyola Marymount University,University Of Southern California
2011,Kathleen L Mccarthy,Kathleen L Mccarthy,Loyola Marymount University,University Of Southern California
2011,Joan A Payden Cfa,Joan A Payden Cfa,Loyola Marymount University,University Of Southern California
2011,Rev Edward A Malloy,Rev Edward A Malloy,University Of St Thomas Minnesota,Vanderbilt University
2013,Laurence Kessler,Laurence Kessler,Adelphi University,University Of Rochester
2013,Dr G T Ng Phd,Dr G T Ng Phd,Andrews University,Loma Linda University
2013,Dr Ted N C Wilson Phd,Dr Ted N C Wilson Phd,Andrews University,Loma Linda University
2013,Dr Lisa M Beardsleyhardy,Dr Lisa M Beardsleyhardy,Andrews University,Loma Linda University
2013,Daniel R Jackson,Daniel R Jackson,Andrews University,Loma Linda University
2013,Robert E Lemon,Robert E Lemon,Andrews University,Loma Linda University
2013,William K Robbins,William K Robbins,Baylor College Of Medicine,Baylor University
2013,Laura Elena Arnold,Laura Elena Arnold,Baylor College Of Medicine,Rice University
2013,James T Jim Hackett,James T Jim Hackett,Baylor College Of Medicine,Rice University
2013,Albert C Black,Albert C Black,Baylor University,Saint Louis University
2013,Thomas J Maloney,Thomas J Maloney,Boston College,Fordham University
2013,Rev William P Leahy,Rev William P Leahy,Boston College,Creighton University
2013,Rev Bradley M Schaeffer,Rev Bradley M Schaeffer,Boston College,Loyola University Chicago
2013,Marianne D Short Esq,Marianne D Short Esq,Boston College,University Of St Thomas Minnesota
2013,Dr Timothy R Lannon,Dr Timothy R Lannon,Boston College,Creighton University
2013,Dr Timothy R Lannon,Dr Timothy R Lannon,Boston College,Marquette University
2013,Dr Timothy R Lannon,Dr Timothy R Lannon,Creighton University,Marquette University
2013,Cleve L Killingsworth,Cleve L Killingsworth,Boston University,Massachusetts Institute Of Technology
2013,Barton J Winokur,Barton J Winokur,Brandeis University,Cornell University
2013,James F Humphreys,James F Humphreys,Brandeis University,George Washington University
2013,Steven Price,Steven Price,Brown University,Carnegie Mellon University
2013,William L Meaney,William L Meaney,Carnegie Mellon University,Rensselaer Polytechnic Institute
2013,Raymond J Ray Lane,Raymond J Ray Lane,Carnegie Mellon University,West Virginia University
2013,James E Rohr,James E Rohr,Carnegie Mellon University,University Of Notre Dame
2013,Luke Ravenstahl,Luke Ravenstahl,Carnegie Mellon University,University Of Pittsburgh
2013,Mark H Tuohey,Mark H Tuohey,Catholic University Of America,Fordham University
2013,James V Jim Mazzo,James V Jim Mazzo,Chapman University,University Of San Diego
2013,Bishop B Michael Watson,Bishop B Michael Watson,Clark Atlanta University,Emory University
2013,Paul A Gould,Paul A Gould,Cornell University,New School
2013,Ratan N Tata,Ratan N Tata,Cornell University,University Of Southern California
2013,Trevor Reesjones,Trevor Reesjones,Dartmouth College,Texas Christian University
2013,Dr Marye Anne Fox,Dr Marye Anne Fox,Dartmouth College,University Of Notre Dame
2013,Margaret Mary Fitzpatrick Sc,Margaret Mary Fitzpatrick Sc,Depaul University,St Johns University
2013,David M Rubenstein,David M Rubenstein,Duke University,Johns Hopkins University
2013,David M Rubenstein,David M Rubenstein,Duke University,University Of Chicago
2013,David M Rubenstein,David M Rubenstein,Johns Hopkins University,University Of Chicago
2013,Steven H Lipstein,Steven H Lipstein,Emory University,Washington University
2013,Lilian Shiaoyen Wu,Lilian Shiaoyen Wu,Fordham University,New School
2013,Dennis J Fitzsimons,Dennis J Fitzsimons,Fordham University,Northwestern University
2013,Rev Michael J Garanzini,Rev Michael J Garanzini,Fordham University,Loyola University Chicago
2013,William R Berkley,William R Berkley,Georgetown University,New York University
2013,John J Hap Fauth Iv,John J Hap Fauth Iv,Georgetown University,University Of St Thomas Minnesota
2013,Rev Robert L Bob Niehoff,Rev Robert L Bob Niehoff,Georgetown University,Saint Louis University
2013,Dr Eve J Higginbotham Md,Dr Eve J Higginbotham Md,Harvard University,Massachusetts Institute Of Technology
2013,Dr Ruth J Simmons,Dr Ruth J Simmons,Brown University,Howard University
2013,Dr Ruth J Simmons,Dr Ruth J Simmons,Brown University,Princeton University
2013,Dr Ruth J Simmons,Dr Ruth J Simmons,Howard University,Princeton University
2013,Arie Steven Crown,Arie Steven Crown,Illinois Institute Of Technology,Northwestern University
2013,Craig J Duchossois,Craig J Duchossois,Illinois Institute Of Technology,University Of Chicago
2013,Charles Zegar,Charles Zegar,Long Island University,New York University
2013,Mary Ann Tolan,Mary Ann Tolan,Loyola University Chicago,University Of Chicago
2013,Arunas A Chesonis,Arunas A Chesonis,Massachusetts Institute Of Technology,University Of Rochester
2013,Dr Charles Marstiller Vest,Dr Charles Marstiller Vest,Massachusetts Institute Of Technology,West Virginia University
2013,David H Koch,David H Koch,Massachusetts Institute Of Technology,Rockefeller University
2013,Susan M Lyne,Susan M Lyne,New School,Rockefeller University
2013,Jeffrey Hayden Lynford,Jeffrey Hayden Lynford,New York University,Polytechnic Institute Of New York University
2013,Dr John Edward Sexton,Dr John Edward Sexton,New York University,Polytechnic Institute Of New York University
2013,Charles J Hinkaty,Charles J Hinkaty,New York University,Polytechnic Institute Of New York University
2013,Thomas Tom Corbett,Thomas Tom Corbett,Pennsylvania State University,University Of Pennsylvania
2013,Thomas Tom Corbett,Thomas Tom Corbett,Pennsylvania State University,University Of Pittsburgh
2013,Thomas Tom Corbett,Thomas Tom Corbett,University Of Pennsylvania,University Of Pittsburgh
2013,Christopher J Chris Christie,Christopher J Chris Christie,New Jersey Institute Of Technology,Princeton University
2013,Linda S Sanford,Linda S Sanford,Rensselaer Polytechnic Institute,St Johns University
2013,Nancy Cantor,Nancy Cantor,Rensselaer Polytechnic Institute,Syracuse University
2013,Thomas S Tom Richards,Thomas S Tom Richards,Rochester Institute Of Technology,University Of Rochester
2013,Richard E Sands,Richard E Sands,Rochester Institute Of Technology,University Of Rochester
2013,Dr Holly S Andersen Md,Dr Holly S Andersen Md,Dartmouth College,Rockefeller University
2013,Robert Muse Bass,Robert Muse Bass,Rockefeller University,Stanford University
2013,The Most Reverend David M Oconnell Cm,The Most Reverend David M Oconnell Cm,Seton Hall University,St Johns University
2013,Carol Keehan Dc,Carol Keehan Dc,St Johns University,University Of St Thomas Minnesota
2013,Thomas C Wilmot Sr,Thomas C Wilmot Sr,Syracuse University,University Of Rochester
2013,Theodore A Mckee,Theodore A Mckee,Syracuse University,Temple University
2013,Ralph J Nagel,Ralph J Nagel,University Of Denver,Washington University
2013,Steven F Steve Leer,Steven F Steve Leer,University Of Pacific,Washington University
2013,Ronald L Ron Fowler,Ronald L Ron Fowler,University Of San Diego,University Of St Thomas Minnesota
2013,Rev Edward A Malloy Csc,Rev Edward A Malloy Csc,University Of St Thomas Minnesota,Vanderbilt University
2018,Laurence Kessler,Laurence Kessler,Adelphi University,University Of Rochester
2018,Juan R Prestolpuesan,Juan R Prestolpuesan,Andrews University,Loma Linda University
2018,Dr Ted N C Wilson Phd,Dr Ted N C Wilson Phd,Andrews University,Loma Linda University
2018,Dr G T Ng Phd,Dr G T Ng Phd,Andrews University,Loma Linda University
2018,Dr Lisa M Beardsleyhardy,Dr Lisa M Beardsleyhardy,Andrews University,Loma Linda University
